method_id,AQL_mean,AQL_std,AQL_min,AQL_max,AQCR_mean,AQCR_std,AQCR_min,AQCR_max,MAE_mean,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_std,RMSE_min,RMSE_max
pricefm_phase1_pretraining,5.692423249487836,0.4770764150969765,5.355079281228597,6.029767217747077,0.0,0.0,0.0,0.0,14.00966523265068,1.0942600062270182,13.235906561866322,14.783423903435038,22.765967950835275,3.891925461756341,20.01396106495478,25.51797483671577
qdesn_exal_rhs_ns_exact_chunked,6.243240168321185,0.8957925748720172,5.609819164092624,6.876661172549746,0.0008833272246656,0.0008467163117717,0.0002846083788706,0.0014820460704607,15.53784676698773,2.0806829796501067,14.066581722577707,17.00911181139775,24.08236252502232,3.985808413075732,21.26397036762608,26.90075468241856
qdesn_al_rhs_ns_exact_chunked,6.276881420830998,0.8891312363760375,5.648170694224723,6.9055921474372735,0.015921524908555,0.0175657229981634,0.0035006830601092,0.0283423667570009,15.551584504190853,2.068880510004308,14.088665066102124,17.014503942279582,24.056021747777542,3.9899599544697777,21.234694007309194,26.87734948824589
normal_rhs_ns,7.568012834458118,1.0880170364658233,6.798668609926643,8.337357058989593,0.0,0.0,0.0,0.0,18.28565347193497,3.446375148437503,15.848698233962018,20.722608709907924,25.409999534095697,4.485639437232551,22.23817347007075,28.58182559812064
normal_scaled_ridge,31.91095399098676,9.371105216527551,25.2845819451675,38.53732603680602,0.0,0.0,0.0,0.0,39.29832729391759,20.285749785963137,24.9541360588095,53.64251852902568,53.56534093907567,29.30594795307636,32.842906412355354,74.28777546579599
