"model_id","model_family","n_quantile_levels","quantile_levels","horizon","n","check_loss_mean","mae_to_observation","rmse_to_observation","bias_to_observation"
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",11,7,0.922734055330613,2.07837088486227,2.10564340451385,-2.07837088486227
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",12,7,0.233250942460055,0.918608791036396,1.02989626802798,-0.709783568451524
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",12,7,0.47578593158699,1.17536548762186,1.22473251034586,-1.17536548762186
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",13,7,0.120404749701936,0.686400433283037,0.809182200275448,-0.314600781612686
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",13,7,0.297772733327948,0.822961091100207,0.895867289736183,-0.822961091100207
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",14,7,0.441115036883743,1.33375758336775,1.49518878112648,-1.30378372908205
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",14,7,0.81835003972873,1.88291846746894,1.91680888574857,-1.88291846746894
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",15,7,1.09264434076593,2.65185280147782,2.74998826882745,-2.65185280147782
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",15,7,1.47090534872907,3.23305534291663,3.25778707486198,-3.23305534291663
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",16,7,0.472342623487551,1.39220588649737,1.56537866429995,-1.38777250487222
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",16,7,0.852336794747094,1.97233629966232,2.01143631500119,-1.97233629966232
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",17,7,0.442102135933158,1.34227780909379,1.49691462222554,-1.29783866989176
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",17,7,0.817530352846228,1.90812826798026,1.95146240449713,-1.90812826798026
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",18,7,0.41650290219465,1.30162320684461,1.43696217998542,-1.21352140146898
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",18,7,0.768936207652716,1.82843475306116,1.88123041446101,-1.82843475306116
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",19,7,0.468353867105129,1.41559882599881,1.57874458159182,-1.3732847154018
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",19,7,0.857916978211203,2.00516918704548,2.05251757242776,-2.00516918704548
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",20,7,1.01842174018916,2.53700412828399,2.65612057836343,-2.53700412828399
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",20,7,1.4509521952317,3.19771779751705,3.22435360402634,-3.19771779751705
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",21,7,0.59392771863852,1.6896296509779,1.87612070587881,-1.6896296509779
