"model_id","model_family","n_quantile_levels","quantile_levels","n","check_loss_mean","mae_to_observation","rmse_to_observation","bias_to_observation","interval_score_mean","interval_coverage_mean","crps_quantile_grid_mean"
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7","qdesn_glofas_discrepancy",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",196,0.427511394410761,1.3113693131501,1.57207436508242,-1.10765651855366,4.99678925459775,0.297619047619048,0.871118251537829
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7","raw_glofas",7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",196,0.763942704562467,1.76680142961777,1.9728598848738,-1.76680142961777,13.0537862430348,0,1.44235863997326
