"fit_id","model_id","model_family","quantile_level","method","likelihood_family","coefficient_prior","n_draws","n_theta","n_beta","n_alpha","finite_theta","finite_sigma","beta_norm_mean","beta_norm_sd","alpha_norm_mean","alpha_norm_sd","sigma_Y_mean","sigma_G_mean","sigma_Y_sd","sigma_G_sd","theta_ess_min","theta_ess_median","sigma_ess_min","sigma_ess_median","max_abs_theta","vb_converged","vb_iterations","vb_runtime_seconds","vb_elbo_final","vb_elbo_relative_change","vb_max_parameter_change","application_model_contract","n_future_dates","latent_path_objective_type","future_moment_strategy","future_update_strategy","future_objective_strategy","vb_chunking_enabled","vb_chunking_mode","vb_chunk_size","vb_iteration_timing_rows","vb_stage_timing_rows","vb_substep_timing_rows","vb_draw_backend_requested","vb_theta_draw_backend","vb_future_draw_backend","source_run_id"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.05,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,1.29825775381597,0.00456655044790944,1.07370647530828,0.00646836339945456,0.0147840930085725,0.0130214831098881,0.000107972922561412,8.94186967296584e-05,,,,,0.676791413373376,FALSE,150,,16628.5373175459,,0.00235263057739145,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_calibration_broad_grid_20260619_arch04_a035_p05"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.15,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,1.44623214918188,0.00683460840024592,1.1791128640713,0.00907594166298883,0.0415206291322717,0.0318895935363838,0.00030323832996724,0.000218986260566326,,,,,0.701954890953047,FALSE,150,,3826.89907832056,,0.0877200881585811,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.35,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,1.70230596061739,0.00900902991782938,1.26933831984744,0.0111598814444625,0.0831389327551176,0.0536944941274421,0.00060719000773342,0.00036872080130321,,,,,0.756157475787322,FALSE,150,,-4188.17106092414,,0.0697092847198458,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.5,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,1.91068232709715,0.0103783784738195,1.318051569778,0.0121114643240448,0.102996036443214,0.0584240707781138,0.000752212737065925,0.00040119886671382,,,,,0.805375608177599,FALSE,150,,-6132.62774259397,,0.0813550675026906,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_calibration_broad_grid_20260619_arch04_a035_p50"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.65,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,2.10192534060023,0.0109049726456028,1.42571246939697,0.01237133873044,0.10972000585478,0.0542005717244602,0.000801320019342848,0.000372196042855002,,,,,0.868012586603018,FALSE,150,,-6018.67120542503,,0.203197528864086,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.8,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,2.34428901112396,0.0108133249169135,1.58555658917562,0.0115442595193619,0.0980662154228873,0.0401890477061379,0.000716208689813196,0.00027597872211346,,,,,0.997461887523009,FALSE,150,,-3241.83160524213,,0.014083575758717,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate","qdesn_glofas_discrepancy",0.95,"vb","al","rhs_ns",2000,802,401,401,TRUE,TRUE,2.83747056638643,0.00872927557968521,2.00009812547889,0.00855393038798164,0.0479887754559984,0.0136179384172537,0.000350477255055351,9.35145632136855e-05,,,,,1.50495404329101,FALSE,150,,8799.67605715484,,0.0176098829817271,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1057,9,0,"chol_eigen_fallback","chol","chol","glofas_calibration_broad_grid_20260619_arch04_a035_p95"
