"model_id","n_prediction_groups","n_target_quantiles","min_quantiles_per_group","max_quantiles_per_group","available_quantiles","complete_quantile_grid"
"qdesn_glofas_discrepancy_fr09_authoritative",28,7,7,7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",TRUE
"raw_glofas_fr09_authoritative",28,7,7,7,"0.05;0.15;0.35;0.50;0.65;0.80;0.95",TRUE
