"metric","raw","qdesn","relative_improvement"
"check_loss_mean",0.763942704562467,0.495186133578148,0.351801999520689
"interval_score_mean",13.0537862430348,5.75774362946862,0.558921563271283
"crps_quantile_grid_mean",1.44235863997326,1.00967052909448,0.299986493571947
