"candidate_id","target_date","cutoff_date","y_log1p","qhat_log1p","raw_log1p","quantile_id","quantile_level","qhat_independent","qhat_isotonic","isotonic_abs_adjustment"
"fr09_persistence_innovation",2022-11-03,2022-12-25,0.355983773697602,0.368158024641066,0.117783035656383,"p80",0.8,0.368158024641066,0.368158024641066,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-03,2022-12-25,0.355983773697602,0.656397112116589,0.117783035656383,"p95",0.95,0.656397112116589,0.656397112116589,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.278488469579093,0.117783035656383,"p05",0.05,0.278488469579093,0.278488469579093,0
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.295813850800733,0.117783035656383,"p15",0.15,0.295813850800733,0.295813850800733,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.313470103393705,0.117783035656383,"p35",0.35,0.313470103393705,0.313470103393705,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.323764029954483,0.117783035656383,"p50",0.5,0.323764029954483,0.323764029954483,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.336361828975559,0.117783035656383,"p65",0.65,0.336361828975559,0.336361828975559,0
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.343341738825125,0.117783035656383,"p80",0.8,0.343341738825125,0.343341738825125,0
"fr09_persistence_innovation",2022-11-04,2022-12-25,0.344011087723308,0.438446913862129,0.117783035656383,"p95",0.95,0.438446913862129,0.438446913862129,0
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.295329193422948,0.117783035656383,"p05",0.05,0.295329193422948,0.295329193422948,0
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.317571133291884,0.117783035656383,"p15",0.15,0.317571133291884,0.317571133291884,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.325270619694203,0.117783035656383,"p35",0.35,0.325270619694203,0.325270619694203,0
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.334595322402247,0.117783035656383,"p50",0.5,0.334595322402247,0.334595322402247,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.341077881242412,0.117783035656383,"p65",0.65,0.341077881242412,0.341077881242412,0
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.35820558040747,0.117783035656383,"p80",0.8,0.35820558040747,0.35820558040747,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-05,2022-12-25,0.333923170797408,0.414471806148854,0.117783035656383,"p95",0.95,0.414471806148854,0.414471806148854,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.302620419331719,0.117783035656383,"p05",0.05,0.302620419331719,0.302620419331719,0
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.325897050692398,0.117783035656383,"p15",0.15,0.325897050692398,0.325897050692398,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.336225497254997,0.117783035656383,"p35",0.35,0.336225497254997,0.336225497254997,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.35365823969772,0.117783035656383,"p50",0.5,0.35365823969772,0.35365823969772,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.363467466563873,0.117783035656383,"p65",0.65,0.363467466563873,0.363467466563873,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.392334051119908,0.117783035656383,"p80",0.8,0.392334051119908,0.392334051119908,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-06,2022-12-25,0.335948911896427,0.532640265765324,0.117783035656383,"p95",0.95,0.532640265765324,0.532640265765324,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.307842595814601,0.117783035656383,"p05",0.05,0.307842595814601,0.307842595814601,0
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.34319745925713,0.117783035656383,"p15",0.15,0.34319745925713,0.34319745925713,0
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.38044444424823,0.117783035656383,"p35",0.35,0.38044444424823,0.38044444424823,0
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.432386864455265,0.117783035656383,"p50",0.5,0.432386864455265,0.432386864455265,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.470290753869458,0.117783035656383,"p65",0.65,0.470290753869458,0.470290753869458,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,0.587354569139142,0.117783035656383,"p80",0.8,0.587354569139142,0.587354569139142,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-07,2022-12-25,0.400595357322325,1.01788487241893,0.117783035656383,"p95",0.95,1.01788487241893,1.01788487241893,0
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,0.395641542443886,0.151916042025842,"p05",0.05,0.395641542443886,0.395641542443886,0
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,0.564283230161876,0.151916042025842,"p15",0.15,0.564283230161876,0.564283230161876,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,0.821909101678488,0.151916042025842,"p35",0.35,0.821909101678488,0.821909101678488,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,1.0239580371061,0.151916042025842,"p50",0.5,1.0239580371061,1.0239580371061,0
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,1.3380027638515,0.151916042025842,"p65",0.65,1.3380027638515,1.3380027638515,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,1.71125904265087,0.151916042025842,"p80",0.8,1.71125904265087,1.71125904265087,4.44089209850063e-16
"fr09_persistence_innovation",2022-11-08,2022-12-25,1.76993940285348,2.6656962774906,0.151916042025842,"p95",0.95,2.6656962774906,2.6656962774906,0
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,0.9180395964965,0.394993808240869,"p05",0.05,0.9180395964965,0.9180395964965,0
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,1.10458427282377,0.394993808240869,"p15",0.15,1.10458427282377,1.10458427282377,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,1.33028879937306,0.394993808240869,"p35",0.35,1.33028879937306,1.33028879937306,0
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,1.48775918686924,0.394993808240869,"p50",0.5,1.48775918686924,1.48775918686924,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,1.69242640359053,0.394993808240869,"p65",0.65,1.69242640359053,1.69242640359053,0
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,1.93356016475722,0.394993808240869,"p80",0.8,1.93356016475722,1.93356016475722,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-09,2022-12-25,0.780995126972776,2.70043267920547,0.394993808240869,"p95",0.95,2.70043267920547,2.70043267920547,0
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.371266869309412,0.456237433481588,"p05",0.05,0.371266869309412,0.371266869309412,0
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.431702293236402,0.456237433481588,"p15",0.15,0.431702293236402,0.431702293236402,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.493733686174202,0.456237433481588,"p35",0.35,0.493733686174202,0.493733686174202,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.504116334715703,0.456237433481588,"p50",0.5,0.504116334715703,0.504116334715703,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.554676702453673,0.456237433481588,"p65",0.65,0.554676702453673,0.554676702453673,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.606510445687768,0.456237433481588,"p80",0.8,0.606510445687768,0.606510445687768,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-10,2022-12-25,0.498119705870643,0.799793999733778,0.456237433481588,"p95",0.95,0.799793999733778,0.799793999733778,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.304188560071032,0.379078352934969,"p05",0.05,0.304188560071032,0.304188560071032,0
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.334706983307287,0.379078352934969,"p15",0.15,0.334706983307287,0.334706983307287,0
"fr09_persistence_innovation",2022-11-11,2022-12-25,0.408154734139058,0.374845909458908,0.379078352934969,"p35",0.35,0.374845909458908,0.374845909458908,5.55111512312578e-17
