"quantile_id","quantile_level","fit_id","converged","iterations","final_parameter_change","final_elbo","beta_norm_mean","alpha_norm_mean","sigma_Y_mean","sigma_G_mean","max_abs_theta","fit_core_hours","fit_path"
"p05",0.05,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p05",FALSE,150,0.00263877086234345,15527.2174978227,0.795218287354716,0.52927370673245,0.0163715309391962,0.0141823932313504,0.644375661133585,8.46586194444444,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p05/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p05.rds"
"p15",0.15,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p15",FALSE,150,0.00100459781284082,2961.55183326925,0.879847482933026,0.548502055451516,0.0439819920067468,0.0350372613395413,0.711820276017031,4.11663833333333,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_c03_alpha010_full7_completion_20260616_p15/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p15.rds"
"p35",0.35,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p35",FALSE,150,0.0432326332204185,-4976.83194736549,1.0134981882958,0.602197081320871,0.0859776639107772,0.0597423795011123,0.798535088856341,4.20037833333333,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_c03_alpha010_full7_completion_20260616_p35/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p35.rds"
"p50",0.5,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p50",FALSE,150,0.0780179938146554,-6989.88156930005,1.1179489354152,0.640171578300606,0.10598124026791,0.0660320855932182,0.865674629320486,8.09823361111111,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p50/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p50.rds"
"p65",0.65,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p65",FALSE,150,0.0366243429303775,-7053.99956838905,1.2372600084826,0.68043077723133,0.11359240896145,0.0625905123800457,0.952765031744021,4.13276972222222,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_c03_alpha010_full7_completion_20260616_p65/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p65.rds"
"p80",0.8,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p80",FALSE,150,0.000198813737133541,-4625.39552253088,1.43880029471863,0.754819860017952,0.103548270044121,0.0480040653087148,1.12141144879651,4.16420527777778,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_c03_alpha010_full7_completion_20260616_p80/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p80.rds"
"p95",0.95,"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p95",FALSE,150,0.0136800091771478,6878.50842532307,1.9267579532085,1.08454925723631,0.0528331553643508,0.0169455812838019,1.63967885551907,8.17658333333333,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p95/objects/qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current_p95.rds"
