"iteration","step","elapsed_seconds","fit_id","model_id","quantile_level","likelihood_family","coefficient_prior","source_run_id"
6,"v_update",0.00600000000008549,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
6,"sigma_update",0.0040000000000191,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
6,"prior_update",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
6,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"theta_update",8.48699999999997,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"future_update",0.639999999999986,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"row_moments",106.135,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"v_update",0.00700000000006185,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"sigma_update",0.00399999999990541,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"prior_update",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
7,"objective",0.00300000000015643,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"theta_update",8.5809999999999,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"future_update",0.673999999999978,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"row_moments",104.761,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"v_update",0.00600000000008549,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"sigma_update",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"prior_update",0.00200000000018008,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
8,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"theta_update",8.17000000000007,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"future_update",0.631000000000085,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"row_moments",102.291,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"v_update",0.00599999999985812,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"sigma_update",0.00300000000015643,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"prior_update",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
9,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"theta_update",7.72299999999996,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"future_update",0.633000000000038,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"row_moments",103.803,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"v_update",0.00599999999985812,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"sigma_update",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"prior_update",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
10,"objective",0.00300000000015643,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"theta_update",7.5809999999999,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"future_update",0.645999999999958,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"row_moments",102.608,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"v_update",0.00600000000008549,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"sigma_update",0.00400000000013279,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"prior_update",0.000999999999976353,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
11,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"theta_update",7.83699999999999,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"future_update",0.623000000000047,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"row_moments",100.275,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"v_update",0.00599999999985812,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"sigma_update",0.00400000000013279,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"prior_update",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
12,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"theta_update",8.33499999999981,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"future_update",0.631000000000085,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"row_moments",99.9579999999999,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"v_update",0.00599999999985812,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"sigma_update",0.00300000000015643,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"prior_update",0.000999999999976353,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
13,"objective",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"theta_update",8.41300000000001,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"future_update",0.656999999999925,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"row_moments",100.385,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"v_update",0.00500000000010914,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"sigma_update",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"prior_update",0.000999999999976353,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
14,"objective",0.00199999999995271,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"theta_update",8.15200000000004,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"future_update",0.644000000000005,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"row_moments",101.083,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"v_update",0.00600000000008549,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"sigma_update",0.00299999999992906,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"prior_update",0.000999999999976353,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
15,"objective",0.00300000000015643,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
16,"theta_update",7.60099999999989,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
16,"future_update",0.6400000000001,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
16,"row_moments",101.268,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
16,"v_update",0.00600000000031287,"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",0.05,"al","rhs_ns","glofas_reservoir_only_m360_full7_20260607_p05"
