"iteration","step","elapsed_seconds","fit_id","model_id","quantile_level","likelihood_family","coefficient_prior","source_run_id"
183,"row_moments",101.155999999999,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
183,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
183,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
183,"prior_update",0.00399999999717693,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
183,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"theta_update",44.8559999999998,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"future_update",4.54899999999907,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"row_moments",101.127,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"v_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"prior_update",0.00399999999717693,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
184,"objective",0.00100000000020373,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"theta_update",45.135000000002,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"future_update",4.56200000000172,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"row_moments",101.572999999997,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"v_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
185,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"theta_update",45.1999999999971,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"future_update",4.58299999999872,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"row_moments",101.621999999999,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
186,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"theta_update",45.1659999999974,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"future_update",4.5669999999991,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"row_moments",101.544999999998,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
187,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"theta_update",45.0709999999999,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"future_update",4.63799999999901,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"row_moments",101.791000000001,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"v_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"prior_update",0.00399999999717693,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
188,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"theta_update",45.405999999999,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"future_update",4.59499999999753,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"row_moments",101.156000000003,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"v_update",0.00499999999738066,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
189,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"theta_update",44.8639999999978,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"future_update",4.62299999999959,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"row_moments",101.419000000002,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"v_update",0.00499999999738066,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
190,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"theta_update",45.3199999999997,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"future_update",4.59700000000157,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"row_moments",101.454999999998,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
191,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"theta_update",45.1129999999976,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"future_update",4.5779999999977,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"row_moments",101.514000000003,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"v_update",0.00499999999738066,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
192,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"theta_update",45.2350000000006,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"future_update",4.56499999999869,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"row_moments",101.607,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
193,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"theta_update",45.1939999999995,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"future_update",4.59200000000055,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"row_moments",101.879000000001,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"v_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"sigma_update",0.00199999999676947,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"prior_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
194,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"theta_update",45.1549999999988,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"future_update",4.59899999999834,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"row_moments",101.101999999999,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
195,"objective",0.00199999999676947,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"theta_update",44.6910000000025,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"future_update",4.62199999999939,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"row_moments",101.271000000001,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
196,"objective",0.00199999999676947,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"theta_update",45.3010000000031,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"future_update",4.64099999999962,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"row_moments",101.691000000003,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"v_update",0.00499999999738066,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
197,"objective",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"theta_update",45.3499999999985,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"future_update",4.63899999999921,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"row_moments",101.812999999998,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"v_update",0.00500000000101863,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"sigma_update",0.00300000000061118,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
198,"objective",0.00199999999676947,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"theta_update",45.3080000000009,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"future_update",4.61199999999735,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"row_moments",101.655000000002,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"v_update",0.00399999999717693,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"sigma_update",0.00200000000040745,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
199,"prior_update",0.00400000000081491,"qdesn_transition_full7_fr09_persistence_innovation_p05","qdesn_transition_full7_fr09_persistence_innovation_p05",0.05,"al","rhs_ns","glofas_fit_recovery_transition_full7_20260808_fr09_persistence_innovation_p05"
