"quantile_id","quantile_level","fit_id","converged","iterations","final_parameter_change","final_elbo","beta_norm_mean","alpha_norm_mean","sigma_Y_mean","sigma_G_mean","max_abs_theta","fit_core_hours","fit_path"
"p05",0.05,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05",FALSE,250,0.0031337747937974,16560.6720842671,1.13573680719226,0.866567706099149,0.0151288738179131,0.0129086946453174,0.676838166287469,6.25184222222222,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05.rds"
"p15",0.15,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15",FALSE,250,0.0315568935295951,3794.68262493748,1.26420531679852,0.884049277739557,0.0416492711788129,0.0320496632805286,0.710560673464974,6.23544944444444,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15.rds"
"p35",0.35,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35",FALSE,250,0.0528904012039117,-4253.65822972586,1.43306139845983,0.916756731370342,0.0821848622565523,0.0550018196160887,0.7804987266252,6.06618333333333,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35.rds"
"p50",0.5,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50",FALSE,250,0.0542351556841202,-6235.24624401572,1.56981397595732,0.989984246618415,0.101683590221753,0.0602625963319978,0.826618617407152,6.11295861111111,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50.rds"
"p65",0.65,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65",TRUE,179,0.000997538505586371,-6163.89998873472,1.7206241127004,1.06474444740658,0.109000579919623,0.0559678549886607,0.900181897858834,4.41507666666667,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65.rds"
"p80",0.8,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80",FALSE,250,0.00231853583249297,-3458.16681524907,1.92707794694005,1.18211845644511,0.0983555869303517,0.0415964907437574,1.05619607270518,6.02468472222222,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80.rds"
"p95",0.95,"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95",TRUE,235,0.000987060285956297,8539.99267151425,2.42392706478945,1.58917639161176,0.0483536060120614,0.0141258909877858,1.54085637512229,7.12114583333333,"/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95/objects/qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95.rds"
