"metric","raw","qdesn","relative_improvement"
"check_loss_mean",0.763942704562467,0.377663880252799,0.50563847524521
"interval_score_mean",13.0537862430348,4.03488511835209,0.690903080284081
"crps_quantile_grid_mean",1.44235863997326,0.783303969180228,0.456928431340246
