"model_id","origin_date","target_date","horizon","crps_quantile_grid"
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-14,20,2.70246970301726
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-15,21,1.94654980183006
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-16,22,2.20055860916607
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-17,23,1.63504217175453
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-18,24,1.36622580853699
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-19,25,1.23477876116425
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-20,26,1.09457623152345
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-21,27,0.999665513704142
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-22,28,0.90348781946864
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-26,1,0.405261702798486
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-27,2,1.10083537560301
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-28,3,0.459699476683221
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-29,4,0.356146155964073
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-30,5,0.551799533786505
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2022-12-31,6,2.31288687554441
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-01,7,1.04823999497967
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-02,8,0.476600578318651
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-03,9,0.410356325823981
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-04,10,0.577418642680542
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-05,11,1.0538242644281
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-06,12,0.518487920246978
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-07,13,0.434783287839834
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-08,14,0.761307164479678
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-09,15,1.73815281865663
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-10,16,0.785330587621789
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-11,17,0.738676180714387
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-12,18,0.699973696340238
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-13,19,0.770034429839834
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-14,20,1.58136745881254
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-15,21,0.951455595948712
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-16,22,1.14174524613722
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-17,23,0.729038550567588
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-18,24,0.555711926935576
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-19,25,0.480986892828928
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-20,26,0.44924492927581
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-21,27,0.428444671070665
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_arch04_a035_gate",2022-12-25,2023-01-22,28,0.414700853119322
