"model_id","origin_date","target_date","horizon","lower","upper","nominal","covered","interval_score"
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-03,9,0.15,0.8,0.65,TRUE,1.1214295611633
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-04,10,0.15,0.8,0.65,FALSE,3.27098891123287
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-05,11,0.15,0.8,0.65,FALSE,7.61501694109799
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-06,12,0.15,0.8,0.65,FALSE,2.39368753827457
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-07,13,0.15,0.8,0.65,TRUE,1.16052631481122
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-08,14,0.15,0.8,0.65,FALSE,5.9948431058412
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-09,15,0.15,0.8,0.65,FALSE,13.846004472984
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-10,16,0.15,0.8,0.65,FALSE,6.60038160041237
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-11,17,0.15,0.8,0.65,FALSE,6.02471373566512
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-12,18,0.15,0.8,0.65,FALSE,5.51521404402443
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-13,19,0.15,0.8,0.65,FALSE,6.32183111714977
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-14,20,0.15,0.8,0.65,FALSE,12.9095420574727
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-15,21,0.15,0.8,0.65,FALSE,8.17803264871826
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-16,22,0.15,0.8,0.65,FALSE,9.55736293670287
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-17,23,0.15,0.8,0.65,FALSE,5.70974451738955
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-18,24,0.15,0.8,0.65,FALSE,3.52558562531652
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-19,25,0.15,0.8,0.65,FALSE,2.59605655871367
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-20,26,0.15,0.8,0.65,FALSE,1.67994089381906
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-21,27,0.15,0.8,0.65,TRUE,1.27234741799805
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-22,28,0.15,0.8,0.65,TRUE,1.31738248707723
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,FALSE,0.836428740779575
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,8.18797721608987
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,FALSE,3.04534818579036
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,FALSE,1.57074064291914
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,3.88718688955735
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,10.1921122905558
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,5.35250206206511
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,FALSE,3.0035741587573
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,FALSE,2.23332133412871
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,3.69082584033783
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,5.89672960937111
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,3.33466249822473
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,2.28077180661453
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,5.1211494500874
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,8.95277878975793
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,5.33158112463556
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,5.19041928123947
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,5.03278535280269
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,5.49089317807501
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,8.93676985714614
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,6.55686991849207
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,7.40920518039544
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,5.74326211768644
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,4.90951619828391
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,4.39962998119829
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,3.94073614167171
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,3.62883545285515
"raw_glofas_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,3.26842814130995
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,FALSE,1.71344227672397
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,4.90666162972215
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,FALSE,1.86034354420041
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,TRUE,0.44349260468831
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,2.28928677721264
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,9.08768514104593
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,4.61020038153439
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,FALSE,1.95515534194895
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,FALSE,1.01092134061315
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,2.49583872192576
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,4.70280356236522
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,2.11251396836803
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,0.981249192338916
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,3.76961376551934
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,7.63352935222512
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,3.99112310771518
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,3.77858075518227
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,3.59014521360758
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,4.03076950817563
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,7.35618310215732
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,4.97370568098336
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,5.67772646162327
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,3.75756590475622
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,2.6625084305596
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,2.1765801864628
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,1.70990346180846
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,1.46792823352689
"qdesn_latent_path_rhs_al_vb_glofas_deep_identity_d4w100m300a050_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,1.26672983932727
