"origin_date","target_date","horizon","member","glofas_streamflow","value"
2022-12-25,2023-01-02,8,"member_48",6.4296875,2.00548379862577
2022-12-25,2023-01-02,8,"member_49",3.0234375,1.39213663674412
2022-12-25,2023-01-02,8,"member_50",3.671875,1.54156049003101
2022-12-25,2023-01-03,9,"member_00",9.21875,2.32422426809753
2022-12-25,2023-01-03,9,"member_01",9.734375,2.37345120886268
2022-12-25,2023-01-03,9,"member_02",6.3671875,1.99703601871384
2022-12-25,2023-01-03,9,"member_03",9.3125,2.3333567516608
2022-12-25,2023-01-03,9,"member_04",3.6328125,1.53316413507811
2022-12-25,2023-01-03,9,"member_05",3.4609375,1.49535894573639
2022-12-25,2023-01-03,9,"member_06",6.1484375,1.9668938013559
2022-12-25,2023-01-03,9,"member_07",8.75,2.27726728500976
2022-12-25,2023-01-03,9,"member_08",14.40625,2.73477327124296
2022-12-25,2023-01-03,9,"member_09",7.4140625,2.12990441323677
2022-12-25,2023-01-03,9,"member_10",5.359375,1.84993010208292
2022-12-25,2023-01-03,9,"member_11",7.2734375,2.11305008168179
2022-12-25,2023-01-03,9,"member_12",7.9375,2.19025590802013
2022-12-25,2023-01-03,9,"member_13",6.40625,2.0023242383354
2022-12-25,2023-01-03,9,"member_14",11.875,2.5552874465498
2022-12-25,2023-01-03,9,"member_15",6.4140625,2.00337853469031
2022-12-25,2023-01-03,9,"member_16",15.3203125,2.79241049763695
2022-12-25,2023-01-03,9,"member_17",7.328125,2.11963834080617
2022-12-25,2023-01-03,9,"member_18",3.9921875,1.60787419045792
2022-12-25,2023-01-03,9,"member_19",5.7734375,1.91300871286092
2022-12-25,2023-01-03,9,"member_20",5.8828125,1.92902736201656
2022-12-25,2023-01-03,9,"member_21",10.703125,2.45985590015755
2022-12-25,2023-01-03,9,"member_22",7.1328125,2.09590680469535
2022-12-25,2023-01-03,9,"member_23",4.171875,1.64323529201739
2022-12-25,2023-01-03,9,"member_24",3.328125,1.46513442282767
2022-12-25,2023-01-03,9,"member_25",6.859375,2.06170708674007
2022-12-25,2023-01-03,9,"member_26",6.4375,2.00653477087175
2022-12-25,2023-01-03,9,"member_27",9.4140625,2.34315705625909
2022-12-25,2023-01-03,9,"member_28",6.4140625,2.00337853469031
2022-12-25,2023-01-03,9,"member_29",5.3984375,1.85605381993345
2022-12-25,2023-01-03,9,"member_30",8.1875,2.21784386453895
2022-12-25,2023-01-03,9,"member_31",6.3203125,1.9906530183188
2022-12-25,2023-01-03,9,"member_32",2.9296875,1.36855990618012
2022-12-25,2023-01-03,9,"member_33",4.8515625,1.7667087195976
2022-12-25,2023-01-03,9,"member_34",4.8125,1.76001077091347
2022-12-25,2023-01-03,9,"member_35",4.515625,1.70758497357363
2022-12-25,2023-01-03,9,"member_36",11.1484375,2.49720056069372
2022-12-25,2023-01-03,9,"member_37",3.5546875,1.51615692243088
2022-12-25,2023-01-03,9,"member_38",4.0078125,1.61099919300105
2022-12-25,2023-01-03,9,"member_39",6.5703125,2.02423434797115
2022-12-25,2023-01-03,9,"member_40",8.5859375,2.26029718079129
2022-12-25,2023-01-03,9,"member_41",4.890625,1.77336210408834
2022-12-25,2023-01-03,9,"member_42",6.8984375,2.06666495510085
2022-12-25,2023-01-03,9,"member_43",9.609375,2.36173804419902
2022-12-25,2023-01-03,9,"member_44",5.640625,1.89320608556475
2022-12-25,2023-01-03,9,"member_45",6.609375,2.02938103972292
2022-12-25,2023-01-03,9,"member_46",4.84375,1.76537271405486
2022-12-25,2023-01-03,9,"member_47",4.234375,1.65524744846539
2022-12-25,2023-01-03,9,"member_48",6.21875,1.97668180772207
2022-12-25,2023-01-03,9,"member_49",2.8359375,1.3444138638749
2022-12-25,2023-01-03,9,"member_50",3.6171875,1.52978575348648
2022-12-25,2023-01-04,10,"member_00",8.3671875,2.2372128911079
2022-12-25,2023-01-04,10,"member_01",9.8046875,2.37998006774514
2022-12-25,2023-01-04,10,"member_02",8.578125,2.25948185257654
2022-12-25,2023-01-04,10,"member_03",8.7890625,2.28126569097645
2022-12-25,2023-01-04,10,"member_04",3.2421875,1.44507905601432
2022-12-25,2023-01-04,10,"member_05",5.2890625,1.83881201349895
2022-12-25,2023-01-04,10,"member_06",5.53125,1.87659834916508
2022-12-25,2023-01-04,10,"member_07",7.9609375,2.19287485320975
2022-12-25,2023-01-04,10,"member_08",18.8359375,2.98749531778506
2022-12-25,2023-01-04,10,"member_09",8.2578125,2.22546778964961
2022-12-25,2023-01-04,10,"member_10",6.1796875,1.97125585843607
2022-12-25,2023-01-04,10,"member_11",7.234375,2.10831746518169
2022-12-25,2023-01-04,10,"member_12",10.09375,2.40638188667569
2022-12-25,2023-01-04,10,"member_13",6.4765625,2.01177312753334
2022-12-25,2023-01-04,10,"member_14",10.96875,2.48229908638092
2022-12-25,2023-01-04,10,"member_15",10.7890625,2.46717219484823
2022-12-25,2023-01-04,10,"member_16",15.046875,2.77551412656889
2022-12-25,2023-01-04,10,"member_17",8.09375,2.20758736437177
2022-12-25,2023-01-04,10,"member_18",3.59375,1.52469668397901
2022-12-25,2023-01-04,10,"member_19",9.7734375,2.37708361387368
2022-12-25,2023-01-04,10,"member_20",6.65625,2.035522307745
2022-12-25,2023-01-04,10,"member_21",10.6796875,2.45785122190517
2022-12-25,2023-01-04,10,"member_22",7.1640625,2.09974190047929
2022-12-25,2023-01-04,10,"member_23",7.0703125,2.08819220520002
2022-12-25,2023-01-04,10,"member_24",4.8515625,1.7667087195976
2022-12-25,2023-01-04,10,"member_25",6.4453125,2.00758463973458
2022-12-25,2023-01-04,10,"member_26",7.9375,2.19025590802013
2022-12-25,2023-01-04,10,"member_27",9.3046875,2.3325988887977
2022-12-25,2023-01-04,10,"member_28",7.3671875,2.12431780652813
2022-12-25,2023-01-04,10,"member_29",6.5,2.01490302054226
2022-12-25,2023-01-04,10,"member_30",8.9609375,2.29867119367291
2022-12-25,2023-01-04,10,"member_31",6.6015625,2.02835381826639
2022-12-25,2023-01-04,10,"member_32",3.1875,1.43210389715118
2022-12-25,2023-01-04,10,"member_33",4.7734375,1.75326765702858
2022-12-25,2023-01-04,10,"member_34",6.1328125,1.96470561667535
2022-12-25,2023-01-04,10,"member_35",4.53125,1.7104138297741
2022-12-25,2023-01-04,10,"member_36",11.375,2.51567830845475
2022-12-25,2023-01-04,10,"member_37",4.2890625,1.66564100899266
2022-12-25,2023-01-04,10,"member_38",3.7421875,1.55649852713988
2022-12-25,2023-01-04,10,"member_39",6.75,2.04769284336526
2022-12-25,2023-01-04,10,"member_40",8.296875,2.22967832218596
2022-12-25,2023-01-04,10,"member_41",6.109375,1.96141433559128
2022-12-25,2023-01-04,10,"member_42",7.484375,2.13822623657426
2022-12-25,2023-01-04,10,"member_43",9.203125,2.32269404591676
2022-12-25,2023-01-04,10,"member_44",6.59375,2.02732554054082
2022-12-25,2023-01-04,10,"member_45",6.96875,2.0755276423587
2022-12-25,2023-01-04,10,"member_46",4.96875,1.7865375252469
2022-12-25,2023-01-04,10,"member_47",6.578125,2.02526580757781
2022-12-25,2023-01-04,10,"member_48",6.1796875,1.97125585843607
2022-12-25,2023-01-04,10,"member_49",5.1875,1.82253112789481
2022-12-25,2023-01-04,10,"member_50",4.5390625,1.71182526261251
2022-12-25,2023-01-05,11,"member_00",8.6015625,2.26192584564642
2022-12-25,2023-01-05,11,"member_01",12.3671875,2.59280300997258
2022-12-25,2023-01-05,11,"member_02",8.421875,2.24303411336751
2022-12-25,2023-01-05,11,"member_03",7.796875,2.17439654478002
2022-12-25,2023-01-05,11,"member_04",2.875,1.35454566280531
2022-12-25,2023-01-05,11,"member_05",5.21875,1.82756892192477
2022-12-25,2023-01-05,11,"member_06",4.9296875,1.77997151347601
2022-12-25,2023-01-05,11,"member_07",7.1328125,2.09590680469535
2022-12-25,2023-01-05,11,"member_08",16.4296875,2.85817493051292
2022-12-25,2023-01-05,11,"member_09",7.40625,2.12897547680211
2022-12-25,2023-01-05,11,"member_10",7.6484375,2.15737866878902
2022-12-25,2023-01-05,11,"member_11",7.1796875,2.10165394695092
2022-12-25,2023-01-05,11,"member_12",9.828125,2.38214691583023
2022-12-25,2023-01-05,11,"member_13",9.4921875,2.35063093260362
2022-12-25,2023-01-05,11,"member_14",10.9375,2.47968470580685
2022-12-25,2023-01-05,11,"member_15",16.3046875,2.85097741855962
2022-12-25,2023-01-05,11,"member_16",15.390625,2.79670952503663
2022-12-25,2023-01-05,11,"member_17",10.375,2.43141796483701
2022-12-25,2023-01-05,11,"member_18",4.3984375,1.68610955984805
2022-12-25,2023-01-05,11,"member_19",10.6640625,2.45651253361957
2022-12-25,2023-01-05,11,"member_20",6.3046875,1.98851626536907
2022-12-25,2023-01-05,11,"member_21",11.9765625,2.56314484569368
2022-12-25,2023-01-05,11,"member_22",11.46875,2.52322551409014
2022-12-25,2023-01-05,11,"member_23",7.4375,2.13268605619865
2022-12-25,2023-01-05,11,"member_24",5.765625,1.91185464464282
2022-12-25,2023-01-05,11,"member_25",8.40625,2.24137436194915
2022-12-25,2023-01-05,11,"member_26",7.5546875,2.14647937833098
2022-12-25,2023-01-05,11,"member_27",8.3203125,2.2321961581783
2022-12-25,2023-01-05,11,"member_28",8.0625,2.20414502018079
2022-12-25,2023-01-05,11,"member_29",7.8203125,2.17705730023004
2022-12-25,2023-01-05,11,"member_30",8.6953125,2.27164252128499
2022-12-25,2023-01-05,11,"member_31",9.296875,2.33184045114284
2022-12-25,2023-01-05,11,"member_32",2.859375,1.35050525326831
2022-12-25,2023-01-05,11,"member_33",7.2421875,2.10926578199055
2022-12-25,2023-01-05,11,"member_34",6.6875,2.03959563313264
2022-12-25,2023-01-05,11,"member_35",6.7734375,2.05071247323898
2022-12-25,2023-01-05,11,"member_36",14.7890625,2.759317453484
2022-12-25,2023-01-05,11,"member_37",6.765625,2.04970694273696
2022-12-25,2023-01-05,11,"member_38",4.7734375,1.75326765702858
2022-12-25,2023-01-05,11,"member_39",8.7109375,2.27325282759109
2022-12-25,2023-01-05,11,"member_40",11.1015625,2.49333457649725
2022-12-25,2023-01-05,11,"member_41",6.8515625,2.06071255657356
2022-12-25,2023-01-05,11,"member_42",7.0625,2.08722368212189
2022-12-25,2023-01-05,11,"member_43",9.7578125,2.37563223480904
2022-12-25,2023-01-05,11,"member_44",5.9296875,1.93581471838996
2022-12-25,2023-01-05,11,"member_45",7.765625,2.17083782216302
2022-12-25,2023-01-05,11,"member_46",5.859375,1.9256163297155
2022-12-25,2023-01-05,11,"member_47",6.4140625,2.00337853469031
2022-12-25,2023-01-05,11,"member_48",6.0625,1.95479909647256
2022-12-25,2023-01-05,11,"member_49",4.6953125,1.73964346808904
2022-12-25,2023-01-05,11,"member_50",4.1796875,1.64474472626625
2022-12-25,2023-01-06,12,"member_00",8.7421875,2.27646568176042
2022-12-25,2023-01-06,12,"member_01",17.0859375,2.89513470260072
2022-12-25,2023-01-06,12,"member_02",9.03125,2.30570522033029
2022-12-25,2023-01-06,12,"member_03",7.46875,2.13638291807997
2022-12-25,2023-01-06,12,"member_04",2.9921875,1.38433932628409
2022-12-25,2023-01-06,12,"member_05",5.9609375,1.94031416355119
2022-12-25,2023-01-06,12,"member_06",4.515625,1.70758497357363
2022-12-25,2023-01-06,12,"member_07",6.34375,1.99384961134443
2022-12-25,2023-01-06,12,"member_08",14.0703125,2.71272674898611
2022-12-25,2023-01-06,12,"member_09",6.609375,2.02938103972292
2022-12-25,2023-01-06,12,"member_10",8.109375,2.20930410299082
2022-12-25,2023-01-06,12,"member_11",7.0625,2.08722368212189
2022-12-25,2023-01-06,12,"member_12",8.7734375,2.27966824654729
2022-12-25,2023-01-06,12,"member_13",9.1640625,2.31885821459289
2022-12-25,2023-01-06,12,"member_14",13.9609375,2.70544263769513
2022-12-25,2023-01-06,12,"member_15",14.3203125,2.72917956227673
2022-12-25,2023-01-06,12,"member_16",13.6953125,2.68752856538141
2022-12-25,2023-01-06,12,"member_17",9.75,2.37490575457367
2022-12-25,2023-01-06,12,"member_18",4.171875,1.64323529201739
2022-12-25,2023-01-06,12,"member_19",13.1875,2.65236129524162
2022-12-25,2023-01-06,12,"member_20",8.34375,2.23470767059096
2022-12-25,2023-01-06,12,"member_21",11.953125,2.56133707177562
2022-12-25,2023-01-06,12,"member_22",14.5625,2.74486417422493
2022-12-25,2023-01-06,12,"member_23",6.8828125,2.06468475643399
2022-12-25,2023-01-06,12,"member_24",6.90625,2.06765358592779
2022-12-25,2023-01-06,12,"member_25",8.0625,2.20414502018079
2022-12-25,2023-01-06,12,"member_26",7.0625,2.08722368212189
2022-12-25,2023-01-06,12,"member_27",8.5234375,2.25375586556165
2022-12-25,2023-01-06,12,"member_28",7.34375,2.12151275560052
2022-12-25,2023-01-06,12,"member_29",12.1328125,2.575113869489
2022-12-25,2023-01-06,12,"member_30",7.8125,2.17617116813839
2022-12-25,2023-01-06,12,"member_31",8.390625,2.23971185117554
2022-12-25,2023-01-06,12,"member_32",4.046875,1.61876923986298
2022-12-25,2023-01-06,12,"member_33",9.234375,2.32575215227558
2022-12-25,2023-01-06,12,"member_34",6.1484375,1.9668938013559
2022-12-25,2023-01-06,12,"member_35",6.125,1.96360972615471
2022-12-25,2023-01-06,12,"member_36",19.8125,3.03555376774066
2022-12-25,2023-01-06,12,"member_37",12.234375,2.58281761129238
2022-12-25,2023-01-06,12,"member_38",8.0703125,2.20500671777827
2022-12-25,2023-01-06,12,"member_39",8.84375,2.28683673602591
2022-12-25,2023-01-06,12,"member_40",13.7734375,2.69283080473884
2022-12-25,2023-01-06,12,"member_41",7.75,2.16905370036952
2022-12-25,2023-01-06,12,"member_42",6.9296875,2.07061362755627
2022-12-25,2023-01-06,12,"member_43",8.984375,2.30102137101786
2022-12-25,2023-01-06,12,"member_44",5.6015625,1.88730636343756
2022-12-25,2023-01-06,12,"member_45",7.8359375,2.1788272121965
2022-12-25,2023-01-06,12,"member_46",6.7578125,2.04870040012556
2022-12-25,2023-01-06,12,"member_47",7.8359375,2.1788272121965
2022-12-25,2023-01-06,12,"member_48",7.8046875,2.17528425012016
2022-12-25,2023-01-06,12,"member_49",4.8203125,1.76135395445994
2022-12-25,2023-01-06,12,"member_50",3.7109375,1.54988693280757
2022-12-25,2023-01-07,13,"member_00",8.90625,2.29316587107755
2022-12-25,2023-01-07,13,"member_01",23.578125,3.20185681969861
2022-12-25,2023-01-07,13,"member_02",8.1015625,2.20844610208018
2022-12-25,2023-01-07,13,"member_03",6.7265625,2.04466406770309
2022-12-25,2023-01-07,13,"member_04",3.828125,1.57445819353807
2022-12-25,2023-01-07,13,"member_05",5.34375,1.84747007624206
2022-12-25,2023-01-07,13,"member_06",5.609375,1.88848909568661
2022-12-25,2023-01-07,13,"member_07",5.640625,1.89320608556475
2022-12-25,2023-01-07,13,"member_08",12.1875,2.57926941123629
2022-12-25,2023-01-07,13,"member_09",5.8984375,1.93129493668434
2022-12-25,2023-01-07,13,"member_10",8.9140625,2.29395420379477
2022-12-25,2023-01-07,13,"member_11",8.015625,2.19895918314843
2022-12-25,2023-01-07,13,"member_12",8.1328125,2.21187369755245
2022-12-25,2023-01-07,13,"member_13",8.1953125,2.21869384334066
2022-12-25,2023-01-07,13,"member_14",12.609375,2.61075889349283
2022-12-25,2023-01-07,13,"member_15",12.4921875,2.60211081422706
2022-12-25,2023-01-07,13,"member_16",12.4609375,2.59979197260831
2022-12-25,2023-01-07,13,"member_17",10.5859375,2.44979207821831
2022-12-25,2023-01-07,13,"member_18",4.8125,1.76001077091347
2022-12-25,2023-01-07,13,"member_19",12.3515625,2.59163341919597
2022-12-25,2023-01-07,13,"member_20",10.7421875,2.46318812583336
2022-12-25,2023-01-07,13,"member_21",12.625,2.61190634054931
2022-12-25,2023-01-07,13,"member_22",13.8984375,2.7012563416808
2022-12-25,2023-01-07,13,"member_23",7.8046875,2.17528425012016
2022-12-25,2023-01-07,13,"member_24",6.4140625,2.00337853469031
2022-12-25,2023-01-07,13,"member_25",7.203125,2.10451517923195
2022-12-25,2023-01-07,13,"member_26",7.34375,2.12151275560052
2022-12-25,2023-01-07,13,"member_27",7.640625,2.15647491816266
2022-12-25,2023-01-07,13,"member_28",6.5546875,2.02216823153368
2022-12-25,2023-01-07,13,"member_29",14.078125,2.71324501797931
2022-12-25,2023-01-07,13,"member_30",7.6875,2.16188521089091
2022-12-25,2023-01-07,13,"member_31",9.2421875,2.32651521984408
2022-12-25,2023-01-07,13,"member_32",3.640625,1.53484905544303
2022-12-25,2023-01-07,13,"member_33",8.6796875,2.27002961770953
2022-12-25,2023-01-07,13,"member_34",6.3984375,2.00126882926646
2022-12-25,2023-01-07,13,"member_35",5.484375,1.86939543687103
2022-12-25,2023-01-07,13,"member_36",18.390625,2.96478970184494
2022-12-25,2023-01-07,13,"member_37",14.375,2.73274281369258
2022-12-25,2023-01-07,13,"member_38",9.3984375,2.34165555447549
2022-12-25,2023-01-07,13,"member_39",11.609375,2.53444058491028
2022-12-25,2023-01-07,13,"member_40",15.59375,2.80902611844221
2022-12-25,2023-01-07,13,"member_41",10.2265625,2.41828262215941
2022-12-25,2023-01-07,13,"member_42",6.40625,2.0023242383354
2022-12-25,2023-01-07,13,"member_43",8.609375,2.26273918444685
2022-12-25,2023-01-07,13,"member_44",5.484375,1.86939543687103
2022-12-25,2023-01-07,13,"member_45",7.3515625,2.12244864710543
2022-12-25,2023-01-07,13,"member_46",7.1796875,2.10165394695092
2022-12-25,2023-01-07,13,"member_47",8.90625,2.29316587107755
2022-12-25,2023-01-07,13,"member_48",9.140625,2.31654963334442
2022-12-25,2023-01-07,13,"member_49",6.6171875,2.03040720707823
2022-12-25,2023-01-07,13,"member_50",3.2890625,1.45606817758991
2022-12-25,2023-01-08,14,"member_00",8,2.19722457733622
2022-12-25,2023-01-08,14,"member_01",21.6953125,3.12215840536639
2022-12-25,2023-01-08,14,"member_02",9.125,2.3150076129926
2022-12-25,2023-01-08,14,"member_03",5.984375,1.9436755112539
2022-12-25,2023-01-08,14,"member_04",3.4296875,1.48832903980813
2022-12-25,2023-01-08,14,"member_05",4.765625,1.75191356068086
2022-12-25,2023-01-08,14,"member_06",5.0390625,1.7982487846678
2022-12-25,2023-01-08,14,"member_07",5.015625,1.79436025092811
2022-12-25,2023-01-08,14,"member_08",10.6875,2.45851989461481
2022-12-25,2023-01-08,14,"member_09",5.3828125,1.85360883094039
2022-12-25,2023-01-08,14,"member_10",8.0234375,2.19982535903628
2022-12-25,2023-01-08,14,"member_11",7.1953125,2.10356234447668
2022-12-25,2023-01-08,14,"member_12",8.421875,2.24303411336751
2022-12-25,2023-01-08,14,"member_13",10.3359375,2.42797798896457
2022-12-25,2023-01-08,14,"member_14",11.1953125,2.50105165659581
2022-12-25,2023-01-08,14,"member_15",11.984375,2.56374671149578
2022-12-25,2023-01-08,14,"member_16",11.0625,2.4901014666651
2022-12-25,2023-01-08,14,"member_17",9.578125,2.3587881895526
2022-12-25,2023-01-08,14,"member_18",4.3125,1.67006253425054
2022-12-25,2023-01-08,14,"member_19",10.9609375,2.48164613173807
2022-12-25,2023-01-08,14,"member_20",9.6328125,2.36394473873185
2022-12-25,2023-01-08,14,"member_21",11.390625,2.51694013827518
2022-12-25,2023-01-08,14,"member_22",12.3671875,2.59280300997258
2022-12-25,2023-01-08,14,"member_23",7.8046875,2.17528425012016
2022-12-25,2023-01-08,14,"member_24",9.6328125,2.36394473873185
2022-12-25,2023-01-08,14,"member_25",6.4296875,2.00548379862577
2022-12-25,2023-01-08,14,"member_26",6.578125,2.02526580757781
2022-12-25,2023-01-08,14,"member_27",7.2734375,2.11305008168179
2022-12-25,2023-01-08,14,"member_28",5.859375,1.9256163297155
2022-12-25,2023-01-08,14,"member_29",13.28125,2.65894748809448
2022-12-25,2023-01-08,14,"member_30",7.0703125,2.08819220520002
2022-12-25,2023-01-08,14,"member_31",10.59375,2.45046615980771
2022-12-25,2023-01-08,14,"member_32",3.2265625,1.44138901492686
2022-12-25,2023-01-08,14,"member_33",7.7578125,2.16994615915254
2022-12-25,2023-01-08,14,"member_34",5.7265625,1.90606424050811
2022-12-25,2023-01-08,14,"member_35",4.8828125,1.77203496388028
2022-12-25,2023-01-08,14,"member_36",16.1640625,2.84281780846499
2022-12-25,2023-01-08,14,"member_37",12.640625,2.61305247247993
2022-12-25,2023-01-08,14,"member_38",8.421875,2.24303411336751
2022-12-25,2023-01-08,14,"member_39",10.9375,2.47968470580685
2022-12-25,2023-01-08,14,"member_40",13.875,2.69968195143169
2022-12-25,2023-01-08,14,"member_41",9.8515625,2.38430907883473
2022-12-25,2023-01-08,14,"member_42",5.78125,1.91416145074073
2022-12-25,2023-01-08,14,"member_43",11.3828125,2.51630942239176
2022-12-25,2023-01-08,14,"member_44",4.8984375,1.77468748532941
2022-12-25,2023-01-08,14,"member_45",6.59375,2.02732554054082
2022-12-25,2023-01-08,14,"member_46",6.4453125,2.00758463973458
2022-12-25,2023-01-08,14,"member_47",8,2.19722457733622
2022-12-25,2023-01-08,14,"member_48",8.625,2.26436388017385
2022-12-25,2023-01-08,14,"member_49",7.3125,2.11776040598197
2022-12-25,2023-01-08,14,"member_50",2.9140625,1.36457583716525
2022-12-25,2023-01-09,15,"member_00",7.65625,2.15828160338761
2022-12-25,2023-01-09,15,"member_01",22.7265625,3.16659520112613
2022-12-25,2023-01-09,15,"member_02",8.6796875,2.27002961770953
2022-12-25,2023-01-09,15,"member_03",5.3203125,1.84376865313887
2022-12-25,2023-01-09,15,"member_04",3.0390625,1.39601261058881
2022-12-25,2023-01-09,15,"member_05",4.59375,1.72164990304103
2022-12-25,2023-01-09,15,"member_06",4.484375,1.70190314010619
2022-12-25,2023-01-09,15,"member_07",4.53125,1.7104138297741
2022-12-25,2023-01-09,15,"member_08",9.53125,2.35434702755264
2022-12-25,2023-01-09,15,"member_09",5.1640625,1.81873605692626
2022-12-25,2023-01-09,15,"member_10",8.25,2.22462355152433
2022-12-25,2023-01-09,15,"member_11",6.4140625,2.00337853469031
2022-12-25,2023-01-09,15,"member_12",7.546875,2.14556571906231
2022-12-25,2023-01-09,15,"member_13",14.1953125,2.72098699213293
2022-12-25,2023-01-09,15,"member_14",9.953125,2.39362480367492
2022-12-25,2023-01-09,15,"member_15",10.703125,2.45985590015755
2022-12-25,2023-01-09,15,"member_16",9.84375,2.38358887714713
2022-12-25,2023-01-09,15,"member_17",8.5703125,2.25866585905921
2022-12-25,2023-01-09,15,"member_18",3.8984375,1.5889162767133
2022-12-25,2023-01-09,15,"member_19",10.625,2.45315795147342
2022-12-25,2023-01-09,15,"member_20",8.59375,2.26111184478747
2022-12-25,2023-01-09,15,"member_21",10.1875,2.41479708360097
2022-12-25,2023-01-09,15,"member_22",11.2578125,2.50616348881342
2022-12-25,2023-01-09,15,"member_23",8.2109375,2.22039163661775
2022-12-25,2023-01-09,15,"member_24",15.6015625,2.8094968174389
2022-12-25,2023-01-09,15,"member_25",6.328125,1.99171968508661
2022-12-25,2023-01-09,15,"member_26",6.0390625,1.95147499368872
2022-12-25,2023-01-09,15,"member_27",9.3828125,2.34015179479363
2022-12-25,2023-01-09,15,"member_28",6.609375,2.02938103972292
2022-12-25,2023-01-09,15,"member_29",12.375,2.59338729278207
2022-12-25,2023-01-09,15,"member_30",6.3125,1.98958521255797
2022-12-25,2023-01-09,15,"member_31",14.5,2.7408400239252
2022-12-25,2023-01-09,15,"member_32",2.859375,1.35050525326831
2022-12-25,2023-01-09,15,"member_33",6.9296875,2.07061362755627
2022-12-25,2023-01-09,15,"member_34",5.109375,1.80982447662569
2022-12-25,2023-01-09,15,"member_35",4.34375,1.67592765370293
2022-12-25,2023-01-09,15,"member_36",14.265625,2.72560356868311
2022-12-25,2023-01-09,15,"member_37",11.125,2.49526943682355
2022-12-25,2023-01-09,15,"member_38",7.5,2.14006616349627
2022-12-25,2023-01-09,15,"member_39",9.765625,2.37635818765399
2022-12-25,2023-01-09,15,"member_40",12.328125,2.58987646413201
2022-12-25,2023-01-09,15,"member_41",11.4921875,2.52510344891434
2022-12-25,2023-01-09,15,"member_42",5.78125,1.91416145074073
2022-12-25,2023-01-09,15,"member_43",10.765625,2.46518214444022
2022-12-25,2023-01-09,15,"member_44",4.359375,1.67884736380627
2022-12-25,2023-01-09,15,"member_45",5.8828125,1.92902736201656
2022-12-25,2023-01-09,15,"member_46",5.75,1.90954250488444
2022-12-25,2023-01-09,15,"member_47",7.21875,2.10641812937804
2022-12-25,2023-01-09,15,"member_48",9.578125,2.3587881895526
2022-12-25,2023-01-09,15,"member_49",7.296875,2.11587893788227
2022-12-25,2023-01-09,15,"member_50",2.5703125,1.27265312697459
2022-12-25,2023-01-10,16,"member_00",6.84375,2.05971703633206
2022-12-25,2023-01-10,16,"member_01",20.75,3.07961375753469
2022-12-25,2023-01-10,16,"member_02",7.90625,2.18675327746892
2022-12-25,2023-01-10,16,"member_03",4.828125,1.76269533628414
2022-12-25,2023-01-10,16,"member_04",2.6875,1.30494872166594
2022-12-25,2023-01-10,16,"member_05",4.265625,1.66119984699269
2022-12-25,2023-01-10,16,"member_06",4.0078125,1.61099919300105
2022-12-25,2023-01-10,16,"member_07",6.3125,1.98958521255797
2022-12-25,2023-01-10,16,"member_08",10,2.39789527279837
2022-12-25,2023-01-10,16,"member_09",5.6015625,1.88730636343756
2022-12-25,2023-01-10,16,"member_10",8.296875,2.22967832218596
2022-12-25,2023-01-10,16,"member_11",5.71875,1.90490212532794
2022-12-25,2023-01-10,16,"member_12",6.734375,2.04567467920902
2022-12-25,2023-01-10,16,"member_13",12.6640625,2.61476921109898
2022-12-25,2023-01-10,16,"member_14",9.171875,2.3196265588489
2022-12-25,2023-01-10,16,"member_15",9.4765625,2.34914061936206
2022-12-25,2023-01-10,16,"member_16",10.015625,2.3993147194526
2022-12-25,2023-01-10,16,"member_17",8.6796875,2.27002961770953
2022-12-25,2023-01-10,16,"member_18",5.109375,1.80982447662569
2022-12-25,2023-01-10,16,"member_19",9.515625,2.35286224628506
2022-12-25,2023-01-10,16,"member_20",8,2.19722457733622
2022-12-25,2023-01-10,16,"member_21",11.15625,2.49784344081872
2022-12-25,2023-01-10,16,"member_22",10.03125,2.40073215413357
2022-12-25,2023-01-10,16,"member_23",11.59375,2.53320065914696
2022-12-25,2023-01-10,16,"member_24",13.6875,2.68699679190438
2022-12-25,2023-01-10,16,"member_25",6.203125,1.97451495963698
2022-12-25,2023-01-10,16,"member_26",5.4765625,1.86818989121568
2022-12-25,2023-01-10,16,"member_27",8.859375,2.28842277918154
2022-12-25,2023-01-10,16,"member_28",5.96875,1.94143586866039
2022-12-25,2023-01-10,16,"member_29",12.5625,2.60730863130068
2022-12-25,2023-01-10,16,"member_30",7.6015625,2.15194387280306
2022-12-25,2023-01-10,16,"member_31",15.375,2.79575578152132
2022-12-25,2023-01-10,16,"member_32",2.515625,1.25721731884475
2022-12-25,2023-01-10,16,"member_33",6.90625,2.06765358592779
2022-12-25,2023-01-10,16,"member_34",4.546875,1.71323470611574
2022-12-25,2023-01-10,16,"member_35",3.859375,1.58090982881956
2022-12-25,2023-01-10,16,"member_36",13.515625,2.67522565545417
2022-12-25,2023-01-10,16,"member_37",9.828125,2.38214691583023
2022-12-25,2023-01-10,16,"member_38",6.859375,2.06170708674007
2022-12-25,2023-01-10,16,"member_39",8.7109375,2.27325282759109
2022-12-25,2023-01-10,16,"member_40",10.9765625,2.4829516149522
2022-12-25,2023-01-10,16,"member_41",10.328125,2.427288571495
2022-12-25,2023-01-10,16,"member_42",5.421875,1.85971013113656
2022-12-25,2023-01-10,16,"member_43",9.609375,2.36173804419902
2022-12-25,2023-01-10,16,"member_44",3.875,1.58412010444981
2022-12-25,2023-01-10,16,"member_45",5.25,1.83258146374831
