"output_role","storage_class","promoted_path","source_path","run_id","diagnostic_run_id","config_path","article_git_sha","engine_repo_sha","engine_repo_sha_source","engine_repo_sha_field","source_sha256","promoted_sha256","file_size_bytes","promoted_at"
"launch_readiness_summary","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_launch_readiness_summary__glofas_cal07_scorebalanced_spread140_add050_20260621.txt","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/launch_readiness_summary.txt","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","e72b12f0cd32a20f27fd07b98a88d6c0501fe09ee06a338f0d7bea4f072a5f5b","e72b12f0cd32a20f27fd07b98a88d6c0501fe09ee06a338f0d7bea4f072a5f5b",455,"2026-06-21 05:26:44 EDT"
"quantile_synthesis_diagnostic_summary","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_quantile_synthesis_diagnostic_summary__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/quantile_synthesis_diagnostic_summary.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","9819b073ced5482e1cbf797942011d0b3cc6a2dcd76c1e1491d23fb8f81c553e","9819b073ced5482e1cbf797942011d0b3cc6a2dcd76c1e1491d23fb8f81c553e",516,"2026-06-21 05:26:44 EDT"
"score_by_quantile","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_score_by_quantile__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/score_by_quantile.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","7b81a6bf7067ef39e1377509b15a60820940895bb49e2ae4afd0dd1c8ac2685f","7b81a6bf7067ef39e1377509b15a60820940895bb49e2ae4afd0dd1c8ac2685f",290828,"2026-06-21 05:26:44 EDT"
"score_by_interval","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_score_by_interval__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/score_by_interval.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","8a1e782543432789d9ccf8f88862fb2e2cb0c77eae8d4e9e4980aeb4cf4cacf8","8a1e782543432789d9ccf8f88862fb2e2cb0c77eae8d4e9e4980aeb4cf4cacf8",25598,"2026-06-21 05:26:44 EDT"
"score_by_crps","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_score_by_crps__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/score_by_crps.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","de1057afc6d1438179dab6e6045d3ac2e95f7866ffa2b9b4bc656bccfedefa61","de1057afc6d1438179dab6e6045d3ac2e95f7866ffa2b9b4bc656bccfedefa61",7496,"2026-06-21 05:26:44 EDT"
"synthesis_source_readiness","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_synthesis_source_readiness__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/synthesis_source_readiness.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","2a19192591990dc58cc109ce7c0a90709d8496fab4afbde69b4327e68acd99ca","2a19192591990dc58cc109ce7c0a90709d8496fab4afbde69b4327e68acd99ca",779,"2026-06-21 05:26:44 EDT"
"qdesn_discrepancy_fit_diagnostics_synthesis","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_qdesn_discrepancy_fit_diagnostics_synthesis__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/qdesn_discrepancy_fit_diagnostics.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","2918006a76fb364986d00ddcc1688c9bfe2114cab047e43cdb722a69fb83e231","2918006a76fb364986d00ddcc1688c9bfe2114cab047e43cdb722a69fb83e231",6176,"2026-06-21 05:26:44 EDT"
"qdesn_discrepancy_vb_iteration_timing","article_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_qdesn_discrepancy_vb_iteration_timing__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/qdesn_discrepancy_vb_iteration_timing.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","e91e1db76d4206cf4267dda53f4507cc5312cfbcda1f743d7b5dea8e37ba6f13","e91e1db76d4206cf4267dda53f4507cc5312cfbcda1f743d7b5dea8e37ba6f13",3809694,"2026-06-21 05:26:44 EDT"
"diagnostic_readiness_report","diagnostic_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_diagnostic_readiness_report__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures/tables/diagnostic_readiness_report.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","15836cba324ae842ad95409455802db78394d0423de2d665061bef916086c08b","15836cba324ae842ad95409455802db78394d0423de2d665061bef916086c08b",2161,"2026-06-21 05:26:44 EDT"
"score_relative_improvement","diagnostic_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_score_relative_improvement__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures/tables/score_relative_improvement.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","a2b94086f85cf3d4ce0abf297ea4b25882e55acdfaa2038fc5d5713cd0bfc54d","a2b94086f85cf3d4ce0abf297ea4b25882e55acdfaa2038fc5d5713cd0bfc54d",270,"2026-06-21 05:26:44 EDT"
"interval_score_coverage_summary","diagnostic_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_interval_score_coverage_summary__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures/tables/interval_score_coverage_summary.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","ecbf012a22dd5dbf39294a574cf09d610997b2025054578a7cf085736b40a0bb","ecbf012a22dd5dbf39294a574cf09d610997b2025054578a7cf085736b40a0bb",291,"2026-06-21 05:26:44 EDT"
"isotonic_adjustment_summary","diagnostic_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_isotonic_adjustment_summary__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures/tables/isotonic_adjustment_summary.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","98392e9ed54b22253d2cc15298b1b64a15538beb4f084951f31239253ac6ba15","98392e9ed54b22253d2cc15298b1b64a15538beb4f084951f31239253ac6ba15",169,"2026-06-21 05:26:44 EDT"
"vb_convergence_runtime_summary","diagnostic_table","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_vb_convergence_runtime_summary__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures/tables/vb_convergence_runtime_summary.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","c9bc94b0c483182d5c0793e954068d1728a26f563e778a7dd8ed27ef00a837b5","c9bc94b0c483182d5c0793e954068d1728a26f563e778a7dd8ed27ef00a837b5",3756,"2026-06-21 05:26:44 EDT"
"run_config_yaml","provenance_snapshot","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_run_config__glofas_cal07_scorebalanced_spread140_add050_20260621.yaml","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/manifest/run_config.yaml","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","79dea18efa7285cb1c91c396b2e0ffc704833d053c3eca417ccd36b6a13e770c","79dea18efa7285cb1c91c396b2e0ffc704833d053c3eca417ccd36b6a13e770c",9056,"2026-06-21 05:26:44 EDT"
"qdesn_discrepancy_fit_manifest","provenance_snapshot","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_fit_manifest__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/fit_status.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","6f792096e4c12efdbec49597f70d17e84bf68959887ca99fb3219cc796ee832b","6f792096e4c12efdbec49597f70d17e84bf68959887ca99fb3219cc796ee832b",5307,"2026-06-21 05:26:44 EDT"
"qdesn_discrepancy_fit_diagnostics","provenance_snapshot","/data/jaguir26/local/src/Article-Q-DESN/tables/glofas_application_fit_diagnostics__glofas_cal07_scorebalanced_spread140_add050_20260621.csv","/data/jaguir26/local/src/Article-Q-DESN/application/runs/glofas_cal07_scorebalanced_spread140_add050_synthesis_final/tables/qdesn_discrepancy_fit_diagnostics.csv","glofas_cal07_scorebalanced_spread140_add050_synthesis_final","glofas_cal07_scorebalanced_spread140_add050_diagnostic_figures","/data/jaguir26/local/src/Article-Q-DESN/local_trackers/runtime_configs/glofas_calibration_broad_grid_20260619/cal07_scorebalanced_spread140_add050/synthesis_config.yaml","7d0d086ce4e579d94db6f4656cb18168354f0c17","73c043f0436b508808366f312350fd44c2d06771","synthesis_config.dependencies.qdesn_engine_required_commit","dependencies.qdesn_engine_required_commit","2918006a76fb364986d00ddcc1688c9bfe2114cab047e43cdb722a69fb83e231","2918006a76fb364986d00ddcc1688c9bfe2114cab047e43cdb722a69fb83e231",6176,"2026-06-21 05:26:44 EDT"
