"fit_id","model_id","model_family","quantile_level","qhat","y_reference","q_g_hat","d_g_hat","raw_glofas_quantile","discrepancy_hat","discrepancy_feature_date","prediction_contract","contract_version","forecast_scope","q_g_source","discrepancy_feature_strategy","prediction_unit","posterior_draw_contract","posterior_predictive_sampling","beyond_issued_horizon","origin_date","target_date","horizon","qhat_summary","source_run_id","source_quantile_id","qhat_monotone","qhat_uncalibrated","qhat_monotone_uncalibrated","qhat_calibrated_pre_monotone","spread_calibration_factor","spread_calibration_additive_width","spread_calibration_id","check_loss_independent","check_loss_monotone","check_loss"
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.5,0.283768173130645,3.15146636258413,0.283768173130645,,0.283768173130645,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-27,2,"","glofas_calibration_broad_grid_20260619_arch04_a035_p50","p50",0.283768173130645,0.283768173130645,0.283768173130645,,,,,1.43384909472674,1.43384909472674,1.43384909472674
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.65,0.286700732856844,3.15146636258413,0.286700732856844,,0.286700732856844,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-27,2,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65","p65",0.286700732856844,0.286700732856844,0.286700732856844,,,,,1.86209765932274,1.86209765932274,1.86209765932274
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.8,0.329753286372468,3.15146636258413,0.329753286372468,,0.329753286372468,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-27,2,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80","p80",0.329753286372468,0.329753286372468,0.329753286372468,,,,,2.25737046096933,2.25737046096933,2.25737046096933
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.95,0.641767313581061,3.15146636258413,0.641767313581061,,0.641767313581061,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-27,2,"","glofas_calibration_broad_grid_20260619_arch04_a035_p95","p95",0.641767313581061,0.641767313581061,0.641767313581061,,,,,2.38421409655292,2.38421409655292,2.38421409655292
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.05,0.83646532994508,2.22662362649429,0.83646532994508,,0.83646532994508,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_calibration_broad_grid_20260619_arch04_a035_p05","p05",0.83646532994508,0.83646532994508,0.83646532994508,,,,,0.0695079148274605,0.0695079148274605,0.0695079148274605
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.15,0.959070388945095,2.22662362649429,0.959070388945095,,0.959070388945095,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15","p15",0.959070388945095,0.959070388945095,0.959070388945095,,,,,0.190132985632379,0.190132985632379,0.190132985632379
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.35,1.04923507957231,2.22662362649429,1.04923507957231,,1.04923507957231,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35","p35",1.04923507957231,1.04923507957231,1.04923507957231,,,,,0.412085991422693,0.412085991422693,0.412085991422693
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.5,1.1268555009815,2.22662362649429,1.1268555009815,,1.1268555009815,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_calibration_broad_grid_20260619_arch04_a035_p50","p50",1.1268555009815,1.1268555009815,1.1268555009815,,,,,0.549884062756395,0.549884062756395,0.549884062756395
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.65,1.22079920556516,2.22662362649429,1.22079920556516,,1.22079920556516,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65","p65",1.22079920556516,1.22079920556516,1.22079920556516,,,,,0.653785873603934,0.653785873603934,0.653785873603934
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.8,1.3028278300968,2.22662362649429,1.3028278300968,,1.3028278300968,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80","p80",1.3028278300968,1.3028278300968,1.3028278300968,,,,,0.739036637117992,0.739036637117992,0.739036637117992
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.95,1.51312766088714,2.22662362649429,1.51312766088714,,1.51312766088714,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-28,3,"","glofas_calibration_broad_grid_20260619_arch04_a035_p95","p95",1.51312766088714,1.51312766088714,1.51312766088714,,,,,0.677821167326792,0.677821167326793,0.677821167326793
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.05,0.927167655587876,1.7553629240914,0.927167655587876,,0.927167655587876,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_calibration_broad_grid_20260619_arch04_a035_p05","p05",0.927167655587876,0.927167655587876,0.927167655587876,,,,,0.0414097634251762,0.0414097634251762,0.0414097634251762
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.15,0.994408511138107,1.7553629240914,0.994408511138107,,0.994408511138107,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15","p15",0.994408511138107,0.994408511138107,0.994408511138107,,,,,0.114143161942994,0.114143161942994,0.114143161942994
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.35,1.09338691823406,1.7553629240914,1.09338691823406,,1.09338691823406,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35","p35",1.09338691823406,1.09338691823406,1.09338691823406,,,,,0.231691602050069,0.231691602050069,0.231691602050069
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.5,1.1738357099057,1.7553629240914,1.1738357099057,,1.1738357099057,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_calibration_broad_grid_20260619_arch04_a035_p50","p50",1.1738357099057,1.1738357099057,1.1738357099057,,,,,0.29076360709285,0.29076360709285,0.29076360709285
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.65,1.26602811951966,1.7553629240914,1.26602811951966,,1.26602811951966,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65","p65",1.26602811951966,1.26602811951966,1.26602811951966,,,,,0.318067622971631,0.318067622971631,0.318067622971631
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.8,1.39794497833987,1.7553629240914,1.39794497833987,,1.39794497833987,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80","p80",1.39794497833987,1.39794497833987,1.39794497833987,,,,,0.285934356601224,0.285934356601224,0.285934356601224
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.95,1.54995705816708,1.7553629240914,1.54995705816708,,1.54995705816708,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-29,4,"","glofas_calibration_broad_grid_20260619_arch04_a035_p95","p95",1.54995705816708,1.54995705816708,1.54995705816708,,,,,0.195135572628104,0.195135572628105,0.195135572628105
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.05,1.02132780309448,2.74437307549665,1.02132780309448,,1.02132780309448,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_calibration_broad_grid_20260619_arch04_a035_p05","p05",1.02132780309448,1.02132780309448,1.02132780309448,,,,,0.0861522636201085,0.0861522636201085,0.0861522636201085
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.15,1.15923390682308,2.74437307549665,1.15923390682308,,1.15923390682308,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15","p15",1.15923390682308,1.15923390682308,1.15923390682308,,,,,0.237770875301036,0.237770875301036,0.237770875301036
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.35,1.22790031294312,2.74437307549665,1.22790031294312,,1.22790031294312,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35","p35",1.22790031294312,1.22790031294312,1.22790031294312,,,,,0.530765466893735,0.530765466893736,0.530765466893736
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.5,1.33005464279701,2.74437307549665,1.33005464279701,,1.33005464279701,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_calibration_broad_grid_20260619_arch04_a035_p50","p50",1.33005464279701,1.33005464279701,1.33005464279701,,,,,0.70715921634982,0.70715921634982,0.70715921634982
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.65,1.46783469941767,2.74437307549665,1.46783469941767,,1.46783469941767,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65","p65",1.46783469941767,1.46783469941767,1.46783469941767,,,,,0.829749944451337,0.829749944451337,0.829749944451337
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.8,1.55319819411122,2.74437307549665,1.55319819411122,,1.55319819411122,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80","p80",1.55319819411122,1.55319819411122,1.55319819411122,,,,,0.952939905108344,0.952939905108344,0.952939905108344
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.95,1.69259842171405,2.74437307549665,1.69259842171405,,1.69259842171405,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-30,5,"","glofas_calibration_broad_grid_20260619_arch04_a035_p95","p95",1.69259842171405,1.69259842171405,1.69259842171405,,,,,0.99918592109347,0.99918592109347,0.99918592109347
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.05,1.27729754004953,5.22981641170739,1.27729754004953,,1.27729754004953,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_calibration_broad_grid_20260619_arch04_a035_p05","p05",1.27729754004953,1.27729754004953,1.27729754004953,,,,,0.197625943582893,0.197625943582893,0.197625943582893
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.15,1.42929052800564,5.22981641170739,1.42929052800564,,1.42929052800564,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15","p15",1.42929052800564,1.42929052800564,1.42929052800564,,,,,0.570078882555263,0.570078882555263,0.570078882555263
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.35,1.57768791338942,5.22981641170739,1.57768791338942,,1.57768791338942,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35","p35",1.57768791338942,1.57768791338942,1.57768791338942,,,,,1.27824497441129,1.27824497441129,1.27824497441129
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p50","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.5,1.6715320422299,5.22981641170739,1.6715320422299,,1.6715320422299,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_calibration_broad_grid_20260619_arch04_a035_p50","p50",1.6715320422299,1.6715320422299,1.6715320422299,,,,,1.77914218473875,1.77914218473875,1.77914218473875
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p65","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.65,1.70828667742547,5.22981641170739,1.70828667742547,,1.70828667742547,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p65","p65",1.70828667742547,1.70828667742547,1.70828667742547,,,,,2.28899432728325,2.28899432728325,2.28899432728325
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p80","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.8,1.82126770384804,5.22981641170739,1.82126770384804,,1.82126770384804,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p80","p80",1.82126770384804,1.82126770384804,1.82126770384804,,,,,2.72683896628748,2.72683896628748,2.72683896628748
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p95","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.95,2.04920063203768,5.22981641170739,2.04920063203768,,2.04920063203768,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2022-12-31,6,"","glofas_calibration_broad_grid_20260619_arch04_a035_p95","p95",2.04920063203768,2.04920063203768,2.04920063203768,,,,,3.02158499068622,3.02158499068622,3.02158499068622
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p05","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.05,1.50392666997048,3.81677670514748,1.50392666997048,,1.50392666997048,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-01,7,"","glofas_calibration_broad_grid_20260619_arch04_a035_p05","p05",1.50392666997048,1.50392666997048,1.50392666997048,,,,,0.11564250175885,0.11564250175885,0.11564250175885
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p15","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.15,1.60708865204332,3.81677670514748,1.60708865204332,,1.60708865204332,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-01,7,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p15","p15",1.60708865204332,1.60708865204332,1.60708865204332,,,,,0.331453207965624,0.331453207965624,0.331453207965624
"raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate_p35","raw_glofas_glofas_calibration_broad_grid_20260619_arch04_a035_gate","raw_glofas",0.35,1.82617813561359,3.81677670514748,1.82617813561359,,1.82617813561359,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-01,7,"","glofas_stage_c_full7_confirmations_20260622_arch04_a035_p35","p35",1.82617813561359,1.82617813561359,1.82617813561359,,,,,0.696709499336861,0.696709499336862,0.696709499336862
