"fit_id","model_id","model_family","quantile_level","method","likelihood_family","coefficient_prior","n_draws","n_theta","n_beta","n_alpha","finite_theta","finite_sigma","beta_norm_mean","beta_norm_sd","alpha_norm_mean","alpha_norm_sd","sigma_Y_mean","sigma_G_mean","sigma_Y_sd","sigma_G_sd","theta_ess_min","theta_ess_median","sigma_ess_min","sigma_ess_median","max_abs_theta","vb_converged","vb_iterations","vb_runtime_seconds","vb_elbo_final","vb_elbo_relative_change","vb_max_parameter_change","application_model_contract","n_future_dates","latent_path_objective_type","future_moment_strategy","future_update_strategy","future_objective_strategy","vb_chunking_enabled","vb_chunking_mode","vb_chunk_size","vb_iteration_timing_rows","vb_stage_timing_rows","vb_substep_timing_rows","vb_draw_backend_requested","vb_theta_draw_backend","vb_future_draw_backend","source_run_id"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p05","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.05,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,0.538786487817781,0.000703449860578993,0.314925718934357,0.00081102013270195,0.0219502675887501,0.0165348006375326,0.000160309769506193,0.000113544694656951,,,,,0.529281143369568,FALSE,200,,12604.3466453028,,0.000772116820516097,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1407,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p05"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p15","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.15,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,0.627773975664688,0.00104116715539163,0.344479862273963,0.00119756592133161,0.0573695768888535,0.042513696293395,0.000418988224655335,0.000291942114706514,,,,,0.613284932866876,FALSE,200,,-50.7881882849201,,0.0678021992938195,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1407,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p15"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p35","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.35,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,0.765571283282633,0.00138969444460003,0.377295476957941,0.00158410815132493,0.106759311309812,0.0756624191413606,0.000779697127587068,0.000519574832907936,,,,,0.741669811839736,FALSE,200,,-7971.4479799212,,0.00313845713638469,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1407,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p35"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p50","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.5,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,0.868560433947924,0.00157554609538363,0.397947561425946,0.00177109716800549,0.12729075203077,0.085072221904735,0.000929644754252618,0.000584192072932241,,,,,0.838312407984562,TRUE,167,,-9892.21519641817,,9.89677031284047e-05,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1176,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p50"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p65","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.65,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,1.00005968375171,0.00171844712759773,0.440464453831054,0.001931935413265,0.131033169305378,0.0818306931143787,0.000956976815160884,0.000561932451858416,,,,,0.965312019056581,TRUE,109,,-9803.41862905192,,9.09005943003915e-05,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,770,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p65"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p80","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.8,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,1.18506473166523,0.00185800580806551,0.508825192602741,0.00205008312393187,0.112985041800531,0.0636037350208498,0.000825165612922814,0.000436767689571713,,,,,1.14798105718815,TRUE,137,,-7117.09884340294,,9.8993506060574e-05,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,966,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p80"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7_p95","qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7","qdesn_glofas_discrepancy",0.95,"vb","al","rhs_ns",2000,602,301,301,TRUE,TRUE,1.64134404930076,0.00182822141945427,0.77422479274062,0.0019684229078617,0.0521478800986216,0.0237705335948535,0.000380852516036351,0.000163232568570188,,,,,1.60677931974081,FALSE,200,,4611.58616414887,,0.00170056688087806,"latent_path_ensemble_likelihood",28,"first_order_delta_expected_log_joint","streamed_grouped","linearized_delta","grouped",FALSE,"exact",,1407,9,0,"chol_eigen_fallback","chol","chol","glofas_reservoir_only_m360_full7_20260607_p95"
